0,0.000000,0.000243,-0.000000
1,143.986905,-11.999454,-0.000145
2,0.000002,0.000156,-0.001399
3,0.000016,-0.004002,0.000472
4,0.000022,0.002183,0.004098
5,0.000024,0.004519,-0.001891
6,0.000026,-0.004358,-0.002627
7,0.000009,-0.001868,0.002266
8,0.000004,0.002088,0.000237
9,0.000010,0.001828,-0.002618
10,0.000004,-0.002029,-0.000400
11,0.000007,-0.000015,0.002658
12,0.000003,0.001709,0.000000
13,0.000007,-0.000015,-0.002658
14,0.000004,-0.002029,0.000400
15,0.000010,0.001828,0.002618
16,0.000004,0.002088,-0.000237
17,0.000009,-0.001868,-0.002266
18,0.000026,-0.004358,0.002627
19,0.000024,0.004519,0.001891
20,0.000022,0.002183,-0.004098
21,0.000016,-0.004002,-0.000472
22,0.000002,0.000156,0.001399
23,143.986905,-11.999454,0.000145
