0,2.217490,-1.489124,-0.000000
1,54.381766,0.153599,7.372800
2,1.108874,-0.752444,0.736683
3,0.023593,-0.153600,0.000000
4,0.000124,-0.007921,-0.007840
5,0.000000,-0.000000,0.000000
6,0.000000,-0.000041,0.000041
7,0.000000,-0.000000,-0.000001
8,0.000000,-0.000000,0.000001
9,0.000000,-0.000000,-0.000002
10,0.000000,0.000001,-0.000001
11,0.000000,0.000002,-0.000001
12,0.000000,-0.000002,-0.000000
13,0.000000,0.000002,0.000001
14,0.000000,0.000001,0.000001
15,0.000000,-0.000000,0.000002
16,0.000000,-0.000001,-0.000001
17,0.000000,-0.000000,0.000001
18,0.000000,-0.000041,-0.000041
19,0.000000,-0.000000,-0.000000
20,0.000124,-0.007920,0.007840
21,0.023593,-0.153600,-0.000000
22,1.108874,-0.752444,-0.736683
23,54.381766,0.153599,-7.372800
